bse_code,path,financial_year,name,isin
500260,D:\Projects\finchat\Data\AnnualReports\500260\2018.pdf,2018,The Ramco Cements,INE331A01037
500260,D:\Projects\finchat\Data\AnnualReports\500260\2019.pdf,2019,The Ramco Cements,INE331A01037
500260,D:\Projects\finchat\Data\AnnualReports\500260\2020.pdf,2020,The Ramco Cements,INE331A01037
500260,D:\Projects\finchat\Data\AnnualReports\500260\2021.pdf,2021,The Ramco Cements,INE331A01037
500260,D:\Projects\finchat\Data\AnnualReports\500260\2022.pdf,2022,The Ramco Cements,INE331A01037
500260,D:\Projects\finchat\Data\AnnualReports\500260\2023.pdf,2023,The Ramco Cements,INE331A01037
500265,D:\Projects\finchat\Data\AnnualReports\500265\1997.pdf,1997,Maharashtra Seamless,INE271B01025
500265,D:\Projects\finchat\Data\AnnualReports\500265\1998.pdf,1998,Maharashtra Seamless,INE271B01025
500265,D:\Projects\finchat\Data\AnnualReports\500265\1999.pdf,1999,Maharashtra Seamless,INE271B01025
500265,D:\Projects\finchat\Data\AnnualReports\500265\2000.pdf,2000,Maharashtra Seamless,INE271B01025
500265,D:\Projects\finchat\Data\AnnualReports\500265\2001.pdf,2001,Maharashtra Seamless,INE271B01025
500265,D:\Projects\finchat\Data\AnnualReports\500265\2002.pdf,2002,Maharashtra Seamless,INE271B01025
500265,D:\Projects\finchat\Data\AnnualReports\500265\2003.pdf,2003,Maharashtra Seamless,INE271B01025
500265,D:\Projects\finchat\Data\AnnualReports\500265\2004.pdf,2004,Maharashtra Seamless,INE271B01025
500265,D:\Projects\finchat\Data\AnnualReports\500265\2005.pdf,2005,Maharashtra Seamless,INE271B01025
500265,D:\Projects\finchat\Data\AnnualReports\500265\2006.pdf,2006,Maharashtra Seamless,INE271B01025
500265,D:\Projects\finchat\Data\AnnualReports\500265\2007.pdf,2007,Maharashtra Seamless,INE271B01025
500265,D:\Projects\finchat\Data\AnnualReports\500265\2008.pdf,2008,Maharashtra Seamless,INE271B01025
500265,D:\Projects\finchat\Data\AnnualReports\500265\2009.pdf,2009,Maharashtra Seamless,INE271B01025
500265,D:\Projects\finchat\Data\AnnualReports\500265\2010.pdf,2010,Maharashtra Seamless,INE271B01025
500265,D:\Projects\finchat\Data\AnnualReports\500265\2011.pdf,2011,Maharashtra Seamless,INE271B01025
500265,D:\Projects\finchat\Data\AnnualReports\500265\2012.pdf,2012,Maharashtra Seamless,INE271B01025
500265,D:\Projects\finchat\Data\AnnualReports\500265\2013.pdf,2013,Maharashtra Seamless,INE271B01025
500265,D:\Projects\finchat\Data\AnnualReports\500265\2014.pdf,2014,Maharashtra Seamless,INE271B01025
500265,D:\Projects\finchat\Data\AnnualReports\500265\2015.pdf,2015,Maharashtra Seamless,INE271B01025
500265,D:\Projects\finchat\Data\AnnualReports\500265\2016.pdf,2016,Maharashtra Seamless,INE271B01025
500265,D:\Projects\finchat\Data\AnnualReports\500265\2017.pdf,2017,Maharashtra Seamless,INE271B01025
500265,D:\Projects\finchat\Data\AnnualReports\500265\2018.pdf,2018,Maharashtra Seamless,INE271B01025
500265,D:\Projects\finchat\Data\AnnualReports\500265\2019.pdf,2019,Maharashtra Seamless,INE271B01025
500265,D:\Projects\finchat\Data\AnnualReports\500265\2020.pdf,2020,Maharashtra Seamless,INE271B01025
500265,D:\Projects\finchat\Data\AnnualReports\500265\2021.pdf,2021,Maharashtra Seamless,INE271B01025
500265,D:\Projects\finchat\Data\AnnualReports\500265\2022.pdf,2022,Maharashtra Seamless,INE271B01025
500265,D:\Projects\finchat\Data\AnnualReports\500265\2023.pdf,2023,Maharashtra Seamless,INE271B01025
500271,D:\Projects\finchat\Data\AnnualReports\500271\2010.pdf,2010,Max Financial Services,INE180A01020
500271,D:\Projects\finchat\Data\AnnualReports\500271\2011.pdf,2011,Max Financial Services,INE180A01020
500271,D:\Projects\finchat\Data\AnnualReports\500271\2012.pdf,2012,Max Financial Services,INE180A01020
500271,D:\Projects\finchat\Data\AnnualReports\500271\2013.pdf,2013,Max Financial Services,INE180A01020
500271,D:\Projects\finchat\Data\AnnualReports\500271\2014.pdf,2014,Max Financial Services,INE180A01020
500271,D:\Projects\finchat\Data\AnnualReports\500271\2015.pdf,2015,Max Financial Services,INE180A01020
500271,D:\Projects\finchat\Data\AnnualReports\500271\2016.pdf,2016,Max Financial Services,INE180A01020
500271,D:\Projects\finchat\Data\AnnualReports\500271\2017.pdf,2017,Max Financial Services,INE180A01020
500271,D:\Projects\finchat\Data\AnnualReports\500271\2018.pdf,2018,Max Financial Services,INE180A01020
500271,D:\Projects\finchat\Data\AnnualReports\500271\2019.pdf,2019,Max Financial Services,INE180A01020
500271,D:\Projects\finchat\Data\AnnualReports\500271\2020.pdf,2020,Max Financial Services,INE180A01020
500271,D:\Projects\finchat\Data\AnnualReports\500271\2021.pdf,2021,Max Financial Services,INE180A01020
500271,D:\Projects\finchat\Data\AnnualReports\500271\2022.pdf,2022,Max Financial Services,INE180A01020
500271,D:\Projects\finchat\Data\AnnualReports\500271\2023.pdf,2023,Max Financial Services,INE180A01020
500290,D:\Projects\finchat\Data\AnnualReports\500290\1997.pdf,1997,MRF,INE883A01011
500290,D:\Projects\finchat\Data\AnnualReports\500290\1998.pdf,1998,MRF,INE883A01011
500290,D:\Projects\finchat\Data\AnnualReports\500290\1999.pdf,1999,MRF,INE883A01011
500290,D:\Projects\finchat\Data\AnnualReports\500290\2000.pdf,2000,MRF,INE883A01011
500290,D:\Projects\finchat\Data\AnnualReports\500290\2001.pdf,2001,MRF,INE883A01011
500290,D:\Projects\finchat\Data\AnnualReports\500290\2002.pdf,2002,MRF,INE883A01011
500290,D:\Projects\finchat\Data\AnnualReports\500290\2003.pdf,2003,MRF,INE883A01011
500290,D:\Projects\finchat\Data\AnnualReports\500290\2004.pdf,2004,MRF,INE883A01011
500290,D:\Projects\finchat\Data\AnnualReports\500290\2005.pdf,2005,MRF,INE883A01011
500290,D:\Projects\finchat\Data\AnnualReports\500290\2006.pdf,2006,MRF,INE883A01011
500290,D:\Projects\finchat\Data\AnnualReports\500290\2007.pdf,2007,MRF,INE883A01011
500290,D:\Projects\finchat\Data\AnnualReports\500290\2008.pdf,2008,MRF,INE883A01011
500290,D:\Projects\finchat\Data\AnnualReports\500290\2009.pdf,2009,MRF,INE883A01011
500290,D:\Projects\finchat\Data\AnnualReports\500290\2010.pdf,2010,MRF,INE883A01011
500290,D:\Projects\finchat\Data\AnnualReports\500290\2011.pdf,2011,MRF,INE883A01011
500290,D:\Projects\finchat\Data\AnnualReports\500290\2012.pdf,2012,MRF,INE883A01011
500290,D:\Projects\finchat\Data\AnnualReports\500290\2013.pdf,2013,MRF,INE883A01011
500290,D:\Projects\finchat\Data\AnnualReports\500290\2014.pdf,2014,MRF,INE883A01011
500290,D:\Projects\finchat\Data\AnnualReports\500290\2016.pdf,2016,MRF,INE883A01011
500290,D:\Projects\finchat\Data\AnnualReports\500290\2017.pdf,2017,MRF,INE883A01011
500290,D:\Projects\finchat\Data\AnnualReports\500290\2018.pdf,2018,MRF,INE883A01011
500290,D:\Projects\finchat\Data\AnnualReports\500290\2019.pdf,2019,MRF,INE883A01011
500290,D:\Projects\finchat\Data\AnnualReports\500290\2020.pdf,2020,MRF,INE883A01011
500290,D:\Projects\finchat\Data\AnnualReports\500290\2021.pdf,2021,MRF,INE883A01011
500290,D:\Projects\finchat\Data\AnnualReports\500290\2022.pdf,2022,MRF,INE883A01011
500290,D:\Projects\finchat\Data\AnnualReports\500290\2023.pdf,2023,MRF,INE883A01011
500292,D:\Projects\finchat\Data\AnnualReports\500292\1997.pdf,1997,Heidelberg Cement,INE578A01017
500292,D:\Projects\finchat\Data\AnnualReports\500292\1998.pdf,1998,Heidelberg Cement,INE578A01017
500292,D:\Projects\finchat\Data\AnnualReports\500292\1999.pdf,1999,Heidelberg Cement,INE578A01017
500292,D:\Projects\finchat\Data\AnnualReports\500292\2000.pdf,2000,Heidelberg Cement,INE578A01017
500292,D:\Projects\finchat\Data\AnnualReports\500292\2001.pdf,2001,Heidelberg Cement,INE578A01017
500292,D:\Projects\finchat\Data\AnnualReports\500292\2002.pdf,2002,Heidelberg Cement,INE578A01017
500292,D:\Projects\finchat\Data\AnnualReports\500292\2003.pdf,2003,Heidelberg Cement,INE578A01017
500292,D:\Projects\finchat\Data\AnnualReports\500292\2004.pdf,2004,Heidelberg Cement,INE578A01017
500292,D:\Projects\finchat\Data\AnnualReports\500292\2005.pdf,2005,Heidelberg Cement,INE578A01017
500292,D:\Projects\finchat\Data\AnnualReports\500292\2006.pdf,2006,Heidelberg Cement,INE578A01017
500292,D:\Projects\finchat\Data\AnnualReports\500292\2007.pdf,2007,Heidelberg Cement,INE578A01017
500292,D:\Projects\finchat\Data\AnnualReports\500292\2008.pdf,2008,Heidelberg Cement,INE578A01017
500292,D:\Projects\finchat\Data\AnnualReports\500292\2009.pdf,2009,Heidelberg Cement,INE578A01017
500292,D:\Projects\finchat\Data\AnnualReports\500292\2010.pdf,2010,Heidelberg Cement,INE578A01017
500292,D:\Projects\finchat\Data\AnnualReports\500292\2011.pdf,2011,Heidelberg Cement,INE578A01017
500292,D:\Projects\finchat\Data\AnnualReports\500292\2012.pdf,2012,Heidelberg Cement,INE578A01017
500292,D:\Projects\finchat\Data\AnnualReports\500292\2013.pdf,2013,Heidelberg Cement,INE578A01017
500292,D:\Projects\finchat\Data\AnnualReports\500292\2015.pdf,2015,Heidelberg Cement,INE578A01017
500292,D:\Projects\finchat\Data\AnnualReports\500292\2016.pdf,2016,Heidelberg Cement,INE578A01017
500292,D:\Projects\finchat\Data\AnnualReports\500292\2017.pdf,2017,Heidelberg Cement,INE578A01017
500292,D:\Projects\finchat\Data\AnnualReports\500292\2018.pdf,2018,Heidelberg Cement,INE578A01017
500292,D:\Projects\finchat\Data\AnnualReports\500292\2019.pdf,2019,Heidelberg Cement,INE578A01017
500292,D:\Projects\finchat\Data\AnnualReports\500292\2020.pdf,2020,Heidelberg Cement,INE578A01017
500292,D:\Projects\finchat\Data\AnnualReports\500292\2021.pdf,2021,Heidelberg Cement,INE578A01017
500292,D:\Projects\finchat\Data\AnnualReports\500292\2022.pdf,2022,Heidelberg Cement,INE578A01017
500292,D:\Projects\finchat\Data\AnnualReports\500292\2023.pdf,2023,Heidelberg Cement,INE578A01017
500294,D:\Projects\finchat\Data\AnnualReports\500294\1997.pdf,1997,NCC,INE868B01028
500294,D:\Projects\finchat\Data\AnnualReports\500294\1998.pdf,1998,NCC,INE868B01028
500294,D:\Projects\finchat\Data\AnnualReports\500294\1999.pdf,1999,NCC,INE868B01028
500294,D:\Projects\finchat\Data\AnnualReports\500294\2000.pdf,2000,NCC,INE868B01028
500294,D:\Projects\finchat\Data\AnnualReports\500294\2001.pdf,2001,NCC,INE868B01028
500294,D:\Projects\finchat\Data\AnnualReports\500294\2002.pdf,2002,NCC,INE868B01028
500294,D:\Projects\finchat\Data\AnnualReports\500294\2003.pdf,2003,NCC,INE868B01028
500294,D:\Projects\finchat\Data\AnnualReports\500294\2004.pdf,2004,NCC,INE868B01028
500294,D:\Projects\finchat\Data\AnnualReports\500294\2005.pdf,2005,NCC,INE868B01028
500294,D:\Projects\finchat\Data\AnnualReports\500294\2006.pdf,2006,NCC,INE868B01028
500294,D:\Projects\finchat\Data\AnnualReports\500294\2007.pdf,2007,NCC,INE868B01028
500294,D:\Projects\finchat\Data\AnnualReports\500294\2008.pdf,2008,NCC,INE868B01028
500294,D:\Projects\finchat\Data\AnnualReports\500294\2009.pdf,2009,NCC,INE868B01028
500294,D:\Projects\finchat\Data\AnnualReports\500294\2010.pdf,2010,NCC,INE868B01028
500294,D:\Projects\finchat\Data\AnnualReports\500294\2011.pdf,2011,NCC,INE868B01028
500294,D:\Projects\finchat\Data\AnnualReports\500294\2012.pdf,2012,NCC,INE868B01028
500294,D:\Projects\finchat\Data\AnnualReports\500294\2013.pdf,2013,NCC,INE868B01028
500294,D:\Projects\finchat\Data\AnnualReports\500294\2014.pdf,2014,NCC,INE868B01028
500294,D:\Projects\finchat\Data\AnnualReports\500294\2015.pdf,2015,NCC,INE868B01028
500294,D:\Projects\finchat\Data\AnnualReports\500294\2016.pdf,2016,NCC,INE868B01028
500294,D:\Projects\finchat\Data\AnnualReports\500294\2017.pdf,2017,NCC,INE868B01028
500294,D:\Projects\finchat\Data\AnnualReports\500294\2018.pdf,2018,NCC,INE868B01028
500294,D:\Projects\finchat\Data\AnnualReports\500294\2019.pdf,2019,NCC,INE868B01028
500294,D:\Projects\finchat\Data\AnnualReports\500294\2020.pdf,2020,NCC,INE868B01028
500294,D:\Projects\finchat\Data\AnnualReports\500294\2021.pdf,2021,NCC,INE868B01028
500294,D:\Projects\finchat\Data\AnnualReports\500294\2022.pdf,2022,NCC,INE868B01028
500294,D:\Projects\finchat\Data\AnnualReports\500294\2023.pdf,2023,NCC,INE868B01028
500295,D:\Projects\finchat\Data\AnnualReports\500295\1997.pdf,1997,Vedanta,INE205A01025
500295,D:\Projects\finchat\Data\AnnualReports\500295\1998.pdf,1998,Vedanta,INE205A01025
500295,D:\Projects\finchat\Data\AnnualReports\500295\1999.pdf,1999,Vedanta,INE205A01025
500295,D:\Projects\finchat\Data\AnnualReports\500295\2000.pdf,2000,Vedanta,INE205A01025
500295,D:\Projects\finchat\Data\AnnualReports\500295\2001.pdf,2001,Vedanta,INE205A01025
500295,D:\Projects\finchat\Data\AnnualReports\500295\2002.pdf,2002,Vedanta,INE205A01025
500295,D:\Projects\finchat\Data\AnnualReports\500295\2003.pdf,2003,Vedanta,INE205A01025
500295,D:\Projects\finchat\Data\AnnualReports\500295\2004.pdf,2004,Vedanta,INE205A01025
500295,D:\Projects\finchat\Data\AnnualReports\500295\2005.pdf,2005,Vedanta,INE205A01025
500295,D:\Projects\finchat\Data\AnnualReports\500295\2006.pdf,2006,Vedanta,INE205A01025
500295,D:\Projects\finchat\Data\AnnualReports\500295\2007.pdf,2007,Vedanta,INE205A01025
500295,D:\Projects\finchat\Data\AnnualReports\500295\2008.pdf,2008,Vedanta,INE205A01025
500295,D:\Projects\finchat\Data\AnnualReports\500295\2009.pdf,2009,Vedanta,INE205A01025
500295,D:\Projects\finchat\Data\AnnualReports\500295\2010.pdf,2010,Vedanta,INE205A01025
500295,D:\Projects\finchat\Data\AnnualReports\500295\2011.pdf,2011,Vedanta,INE205A01025
500295,D:\Projects\finchat\Data\AnnualReports\500295\2012.pdf,2012,Vedanta,INE205A01025
500295,D:\Projects\finchat\Data\AnnualReports\500295\2013.pdf,2013,Vedanta,INE205A01025
500295,D:\Projects\finchat\Data\AnnualReports\500295\2014.pdf,2014,Vedanta,INE205A01025
500295,D:\Projects\finchat\Data\AnnualReports\500295\2015.pdf,2015,Vedanta,INE205A01025
500295,D:\Projects\finchat\Data\AnnualReports\500295\2016.pdf,2016,Vedanta,INE205A01025
500295,D:\Projects\finchat\Data\AnnualReports\500295\2017.pdf,2017,Vedanta,INE205A01025
500295,D:\Projects\finchat\Data\AnnualReports\500295\2018.pdf,2018,Vedanta,INE205A01025
500295,D:\Projects\finchat\Data\AnnualReports\500295\2019.pdf,2019,Vedanta,INE205A01025
500295,D:\Projects\finchat\Data\AnnualReports\500295\2020.pdf,2020,Vedanta,INE205A01025
500295,D:\Projects\finchat\Data\AnnualReports\500295\2021.pdf,2021,Vedanta,INE205A01025
500295,D:\Projects\finchat\Data\AnnualReports\500295\2022.pdf,2022,Vedanta,INE205A01025
500295,D:\Projects\finchat\Data\AnnualReports\500295\2023.pdf,2023,Vedanta,INE205A01025
500300,D:\Projects\finchat\Data\AnnualReports\500300\1997.pdf,1997,Grasim Industries,INE047A01021
500300,D:\Projects\finchat\Data\AnnualReports\500300\1998.pdf,1998,Grasim Industries,INE047A01021
500300,D:\Projects\finchat\Data\AnnualReports\500300\1999.pdf,1999,Grasim Industries,INE047A01021
500300,D:\Projects\finchat\Data\AnnualReports\500300\2000.pdf,2000,Grasim Industries,INE047A01021
500300,D:\Projects\finchat\Data\AnnualReports\500300\2001.pdf,2001,Grasim Industries,INE047A01021
500300,D:\Projects\finchat\Data\AnnualReports\500300\2002.pdf,2002,Grasim Industries,INE047A01021
500300,D:\Projects\finchat\Data\AnnualReports\500300\2003.pdf,2003,Grasim Industries,INE047A01021
500300,D:\Projects\finchat\Data\AnnualReports\500300\2004.pdf,2004,Grasim Industries,INE047A01021
500300,D:\Projects\finchat\Data\AnnualReports\500300\2005.pdf,2005,Grasim Industries,INE047A01021
500300,D:\Projects\finchat\Data\AnnualReports\500300\2006.pdf,2006,Grasim Industries,INE047A01021
500300,D:\Projects\finchat\Data\AnnualReports\500300\2007.pdf,2007,Grasim Industries,INE047A01021
500300,D:\Projects\finchat\Data\AnnualReports\500300\2008.pdf,2008,Grasim Industries,INE047A01021
500300,D:\Projects\finchat\Data\AnnualReports\500300\2009.pdf,2009,Grasim Industries,INE047A01021
500300,D:\Projects\finchat\Data\AnnualReports\500300\2010.pdf,2010,Grasim Industries,INE047A01021
500300,D:\Projects\finchat\Data\AnnualReports\500300\2011.pdf,2011,Grasim Industries,INE047A01021
500300,D:\Projects\finchat\Data\AnnualReports\500300\2012.pdf,2012,Grasim Industries,INE047A01021
500300,D:\Projects\finchat\Data\AnnualReports\500300\2013.pdf,2013,Grasim Industries,INE047A01021
500300,D:\Projects\finchat\Data\AnnualReports\500300\2014.pdf,2014,Grasim Industries,INE047A01021
500300,D:\Projects\finchat\Data\AnnualReports\500300\2015.pdf,2015,Grasim Industries,INE047A01021
500300,D:\Projects\finchat\Data\AnnualReports\500300\2016.pdf,2016,Grasim Industries,INE047A01021
500300,D:\Projects\finchat\Data\AnnualReports\500300\2017.pdf,2017,Grasim Industries,INE047A01021
500300,D:\Projects\finchat\Data\AnnualReports\500300\2018.pdf,2018,Grasim Industries,INE047A01021
500300,D:\Projects\finchat\Data\AnnualReports\500300\2019.pdf,2019,Grasim Industries,INE047A01021
500300,D:\Projects\finchat\Data\AnnualReports\500300\2020.pdf,2020,Grasim Industries,INE047A01021
500300,D:\Projects\finchat\Data\AnnualReports\500300\2021.pdf,2021,Grasim Industries,INE047A01021
500300,D:\Projects\finchat\Data\AnnualReports\500300\2022.pdf,2022,Grasim Industries,INE047A01021
500300,D:\Projects\finchat\Data\AnnualReports\500300\2023.pdf,2023,Grasim Industries,INE047A01021
500302,D:\Projects\finchat\Data\AnnualReports\500302\1997.pdf,1997,Piramal Enterprises,INE140A01024
500302,D:\Projects\finchat\Data\AnnualReports\500302\1998.pdf,1998,Piramal Enterprises,INE140A01024
500302,D:\Projects\finchat\Data\AnnualReports\500302\1999.pdf,1999,Piramal Enterprises,INE140A01024
500302,D:\Projects\finchat\Data\AnnualReports\500302\2000.pdf,2000,Piramal Enterprises,INE140A01024
500302,D:\Projects\finchat\Data\AnnualReports\500302\2001.pdf,2001,Piramal Enterprises,INE140A01024
500302,D:\Projects\finchat\Data\AnnualReports\500302\2002.pdf,2002,Piramal Enterprises,INE140A01024
500302,D:\Projects\finchat\Data\AnnualReports\500302\2003.pdf,2003,Piramal Enterprises,INE140A01024
500302,D:\Projects\finchat\Data\AnnualReports\500302\2004.pdf,2004,Piramal Enterprises,INE140A01024
500302,D:\Projects\finchat\Data\AnnualReports\500302\2005.pdf,2005,Piramal Enterprises,INE140A01024
500302,D:\Projects\finchat\Data\AnnualReports\500302\2006.pdf,2006,Piramal Enterprises,INE140A01024
500302,D:\Projects\finchat\Data\AnnualReports\500302\2007.pdf,2007,Piramal Enterprises,INE140A01024
500302,D:\Projects\finchat\Data\AnnualReports\500302\2008.pdf,2008,Piramal Enterprises,INE140A01024
500302,D:\Projects\finchat\Data\AnnualReports\500302\2009.pdf,2009,Piramal Enterprises,INE140A01024
500302,D:\Projects\finchat\Data\AnnualReports\500302\2010.pdf,2010,Piramal Enterprises,INE140A01024
500302,D:\Projects\finchat\Data\AnnualReports\500302\2011.pdf,2011,Piramal Enterprises,INE140A01024
500302,D:\Projects\finchat\Data\AnnualReports\500302\2012.pdf,2012,Piramal Enterprises,INE140A01024
500302,D:\Projects\finchat\Data\AnnualReports\500302\2013.pdf,2013,Piramal Enterprises,INE140A01024
500302,D:\Projects\finchat\Data\AnnualReports\500302\2014.pdf,2014,Piramal Enterprises,INE140A01024
500302,D:\Projects\finchat\Data\AnnualReports\500302\2015.pdf,2015,Piramal Enterprises,INE140A01024
500302,D:\Projects\finchat\Data\AnnualReports\500302\2016.pdf,2016,Piramal Enterprises,INE140A01024
500302,D:\Projects\finchat\Data\AnnualReports\500302\2017.pdf,2017,Piramal Enterprises,INE140A01024
500302,D:\Projects\finchat\Data\AnnualReports\500302\2018.pdf,2018,Piramal Enterprises,INE140A01024
500302,D:\Projects\finchat\Data\AnnualReports\500302\2019.pdf,2019,Piramal Enterprises,INE140A01024
500302,D:\Projects\finchat\Data\AnnualReports\500302\2020.pdf,2020,Piramal Enterprises,INE140A01024
500302,D:\Projects\finchat\Data\AnnualReports\500302\2021.pdf,2021,Piramal Enterprises,INE140A01024
500302,D:\Projects\finchat\Data\AnnualReports\500302\2022.pdf,2022,Piramal Enterprises,INE140A01024
500302,D:\Projects\finchat\Data\AnnualReports\500302\2023.pdf,2023,Piramal Enterprises,INE140A01024
500312,D:\Projects\finchat\Data\AnnualReports\500312\1998.pdf,1998,ONGC,INE213A01029
500312,D:\Projects\finchat\Data\AnnualReports\500312\1999.pdf,1999,ONGC,INE213A01029
500312,D:\Projects\finchat\Data\AnnualReports\500312\2000.pdf,2000,ONGC,INE213A01029
500312,D:\Projects\finchat\Data\AnnualReports\500312\2001.pdf,2001,ONGC,INE213A01029
500312,D:\Projects\finchat\Data\AnnualReports\500312\2002.pdf,2002,ONGC,INE213A01029
500312,D:\Projects\finchat\Data\AnnualReports\500312\2003.pdf,2003,ONGC,INE213A01029
500312,D:\Projects\finchat\Data\AnnualReports\500312\2004.pdf,2004,ONGC,INE213A01029
500312,D:\Projects\finchat\Data\AnnualReports\500312\2005.pdf,2005,ONGC,INE213A01029
500312,D:\Projects\finchat\Data\AnnualReports\500312\2006.pdf,2006,ONGC,INE213A01029
500312,D:\Projects\finchat\Data\AnnualReports\500312\2007.pdf,2007,ONGC,INE213A01029
500312,D:\Projects\finchat\Data\AnnualReports\500312\2008.pdf,2008,ONGC,INE213A01029
500312,D:\Projects\finchat\Data\AnnualReports\500312\2009.pdf,2009,ONGC,INE213A01029
500312,D:\Projects\finchat\Data\AnnualReports\500312\2010.pdf,2010,ONGC,INE213A01029
500312,D:\Projects\finchat\Data\AnnualReports\500312\2011.pdf,2011,ONGC,INE213A01029
500312,D:\Projects\finchat\Data\AnnualReports\500312\2012.pdf,2012,ONGC,INE213A01029
500312,D:\Projects\finchat\Data\AnnualReports\500312\2013.pdf,2013,ONGC,INE213A01029
500312,D:\Projects\finchat\Data\AnnualReports\500312\2014.pdf,2014,ONGC,INE213A01029
500312,D:\Projects\finchat\Data\AnnualReports\500312\2015.pdf,2015,ONGC,INE213A01029
500312,D:\Projects\finchat\Data\AnnualReports\500312\2016.pdf,2016,ONGC,INE213A01029
500312,D:\Projects\finchat\Data\AnnualReports\500312\2017.pdf,2017,ONGC,INE213A01029
500312,D:\Projects\finchat\Data\AnnualReports\500312\2018.pdf,2018,ONGC,INE213A01029
500312,D:\Projects\finchat\Data\AnnualReports\500312\2019.pdf,2019,ONGC,INE213A01029
500312,D:\Projects\finchat\Data\AnnualReports\500312\2020.pdf,2020,ONGC,INE213A01029
500312,D:\Projects\finchat\Data\AnnualReports\500312\2021.pdf,2021,ONGC,INE213A01029
500312,D:\Projects\finchat\Data\AnnualReports\500312\2022.pdf,2022,ONGC,INE213A01029
500312,D:\Projects\finchat\Data\AnnualReports\500312\2023.pdf,2023,ONGC,INE213A01029
500325,D:\Projects\finchat\Data\AnnualReports\500325\1997.pdf,1997,Reliance Industries,INE002A01018
500325,D:\Projects\finchat\Data\AnnualReports\500325\1998.pdf,1998,Reliance Industries,INE002A01018
500325,D:\Projects\finchat\Data\AnnualReports\500325\1999.pdf,1999,Reliance Industries,INE002A01018
500325,D:\Projects\finchat\Data\AnnualReports\500325\2000.pdf,2000,Reliance Industries,INE002A01018
500325,D:\Projects\finchat\Data\AnnualReports\500325\2001.pdf,2001,Reliance Industries,INE002A01018
500325,D:\Projects\finchat\Data\AnnualReports\500325\2002.pdf,2002,Reliance Industries,INE002A01018
500325,D:\Projects\finchat\Data\AnnualReports\500325\2003.pdf,2003,Reliance Industries,INE002A01018
500325,D:\Projects\finchat\Data\AnnualReports\500325\2004.pdf,2004,Reliance Industries,INE002A01018
500325,D:\Projects\finchat\Data\AnnualReports\500325\2005.pdf,2005,Reliance Industries,INE002A01018
500325,D:\Projects\finchat\Data\AnnualReports\500325\2006.pdf,2006,Reliance Industries,INE002A01018
500325,D:\Projects\finchat\Data\AnnualReports\500325\2007.pdf,2007,Reliance Industries,INE002A01018
500325,D:\Projects\finchat\Data\AnnualReports\500325\2008.pdf,2008,Reliance Industries,INE002A01018
500325,D:\Projects\finchat\Data\AnnualReports\500325\2009.pdf,2009,Reliance Industries,INE002A01018
500325,D:\Projects\finchat\Data\AnnualReports\500325\2010.pdf,2010,Reliance Industries,INE002A01018
500325,D:\Projects\finchat\Data\AnnualReports\500325\2011.pdf,2011,Reliance Industries,INE002A01018
500325,D:\Projects\finchat\Data\AnnualReports\500325\2012.pdf,2012,Reliance Industries,INE002A01018
500325,D:\Projects\finchat\Data\AnnualReports\500325\2013.pdf,2013,Reliance Industries,INE002A01018
500325,D:\Projects\finchat\Data\AnnualReports\500325\2014.pdf,2014,Reliance Industries,INE002A01018
500325,D:\Projects\finchat\Data\AnnualReports\500325\2015.pdf,2015,Reliance Industries,INE002A01018
500325,D:\Projects\finchat\Data\AnnualReports\500325\2016.pdf,2016,Reliance Industries,INE002A01018
500325,D:\Projects\finchat\Data\AnnualReports\500325\2017.pdf,2017,Reliance Industries,INE002A01018
500325,D:\Projects\finchat\Data\AnnualReports\500325\2018.pdf,2018,Reliance Industries,INE002A01018
500325,D:\Projects\finchat\Data\AnnualReports\500325\2019.pdf,2019,Reliance Industries,INE002A01018
500325,D:\Projects\finchat\Data\AnnualReports\500325\2020.pdf,2020,Reliance Industries,INE002A01018
500325,D:\Projects\finchat\Data\AnnualReports\500325\2021.pdf,2021,Reliance Industries,INE002A01018
500325,D:\Projects\finchat\Data\AnnualReports\500325\2022.pdf,2022,Reliance Industries,INE002A01018
500325,D:\Projects\finchat\Data\AnnualReports\500325\2023.pdf,2023,Reliance Industries,INE002A01018
500330,D:\Projects\finchat\Data\AnnualReports\500330\1997.pdf,1997,Raymond,INE301A01014
500330,D:\Projects\finchat\Data\AnnualReports\500330\1998.pdf,1998,Raymond,INE301A01014
500330,D:\Projects\finchat\Data\AnnualReports\500330\1999.pdf,1999,Raymond,INE301A01014
500330,D:\Projects\finchat\Data\AnnualReports\500330\2000.pdf,2000,Raymond,INE301A01014
500330,D:\Projects\finchat\Data\AnnualReports\500330\2001.pdf,2001,Raymond,INE301A01014
500330,D:\Projects\finchat\Data\AnnualReports\500330\2002.pdf,2002,Raymond,INE301A01014
500330,D:\Projects\finchat\Data\AnnualReports\500330\2003.pdf,2003,Raymond,INE301A01014
500330,D:\Projects\finchat\Data\AnnualReports\500330\2004.pdf,2004,Raymond,INE301A01014
500330,D:\Projects\finchat\Data\AnnualReports\500330\2005.pdf,2005,Raymond,INE301A01014
500330,D:\Projects\finchat\Data\AnnualReports\500330\2006.pdf,2006,Raymond,INE301A01014
500330,D:\Projects\finchat\Data\AnnualReports\500330\2007.pdf,2007,Raymond,INE301A01014
500330,D:\Projects\finchat\Data\AnnualReports\500330\2008.pdf,2008,Raymond,INE301A01014
